dateAdded,dateUpdated,url,name,description,documentation,license,maintainer,areaServed,startDate,endDate,provider
2020-11-05,2020-11-05,https://epc.opendatacommunities.org/api/v1/display/certificate/:lmk-key,Energy Performance Certificates - Display (public buildings) Certificates API,"Retrieves full details for a particular Energy Performance Certificate, where `:lmk-key` is the LMK key of a certificate from a search result or download. For example we can request the certificate with an LMK key of `27649711032019053114460431000094` by making a request to the API at the URL: `https://epc.opendatacommunities.org/api/v1/display/certificate/27649711032019053114460431000094`.",https://epc.opendatacommunities.org/docs/api/display#display-cert,https://epc.opendatacommunities.org/docs/copyright,odc@comunities.gov.uk,England and Wales,2018-02-26,optional,department-for-levelling-up-housing-and-communities
2020-11-05,2020-11-05,https://epc.opendatacommunities.org/api/v1/display/recommendations/:lmk-key,Energy Performance Certificates - Display (public buildings) Recommendations API,"Retrieves full details of recommendations made for a particular Energy Performance Certificate. If the property has no recommendations a `HTTP 404 not found` status code will be returned. Note that this API route does not recognise the `application/zip` mime type. Recommendations are keyed on the certificate's lmk-key, which can be obtained from the certificate's `lmk-key` field.",https://epc.opendatacommunities.org/docs/api/display#display-recommendations,https://epc.opendatacommunities.org/docs/copyright,odc@comunities.gov.uk,England and Wales,2018-02-26,optional,department-for-levelling-up-housing-and-communities
2020-11-05,2020-11-05,https://opendatacommunities.org/sparql,OpenDataCommunities (Official statistics from DLUHC) SPARQL endpoint,A facility to write and run queries to link and extract data from multiple data sources.   Uses the SPARQL 1.1 standard and syntax.,https://opendatacommunities.org/help,"Licenced per dataset, but mostly OGL ",odc@comunities.gov.uk,England and Wales,2013-12-01,optional,department-for-levelling-up-housing-and-communities
2020-11-05,2020-11-05,http://opendatacommunities.org/resource?uri={url-encoded-resource-uri},OpenDataCommunities (Official statistics from DLUHC.) LinkedData resource API,A URL pattern for accessing information about individual resources in OpenDataCommunities.,https://opendatacommunities.org/help,"Licenced per dataset, but mostly OGL ",odc@comunities.gov.uk,England and Wales,2013-12-01,optional,department-for-levelling-up-housing-and-communities
2020-11-12,2020-11-12,https://spatialdata.gov.scot/geonetwork/srv/api,GeoNetwork REST API,"The Scottish Spatial Data Infrastructure API endpoint allows access to all the functionality of the Geonetwork metadata catalog. Whilst some functionality is limited to authenticated users and administrators only, published metadata records can be returned using the `records` endpoint and the record UUID, for example `https://spatialdata.gov.scot/geonetwork/srv/api/records/{uuid}`.",https://spatialdata.gov.scot/geonetwork/doc/api,,SSDI.Metadata@gov.scot,Scotland,,,scottish-government
2020-02-26,2020-02-06,https://uk-air.defra.gov.uk/sos-ukair/service?service=SOS&request=GetCapabilities,UK-AIR Sensor Observation Service,"This is an [OGC](https://www.ogc.org/) standards based Sensor Observation Service interface to Defra's UK Air Information Resource (UK-AIR). The service supports the UK obligations to European air quality e-Reporting initiative and Defra Open Data policy. The SOS provides a machine readable access point for air pollution measurements funded by Defra, Scottish Government, Welsh Government and Department of the Environment Northern Ireland. The service implements [INSPIRE guidelines](https://inspire.ec.europa.eu/id/document/tg/download-sos). You can read more about the [European air quality e-Reporting initiative](http://www.eionet.europa.eu/aqportal) and the [OGC SOS 2.0 standard](https://www.ogc.org/standards/sos).",https://uk-air.defra.gov.uk/data/about_sos,,The service provider is described on the Capabilities document as: Ricardo Energy & Environment (http://ee.ricardo.com/cms/). The phone number and email address are on the GetCapabilities response document in the <ows:ServiceProvider> element.,,,,defra
2021-03-09,2021-03-09,https://api.familyinfo.buckinghamshire.gov.uk/api/v1/services,Services,Use this API to search for community and volunteer-run services in Buckinghamshire. It is a partial implementation of the [Open Referral UK](https://openreferraluk.org/) standard for human services data.,https://github.com/wearefuturegov/outpost-api-service/wiki,,fisdigital@buckinghamshire.gov.uk,Buckinghamshire,2021-03-01,,buckinghamshire-council
2021-03-09,2021-03-09,https://www.gov.uk/api/debt-respite-scheme,Debt Respite Scheme (Breathing Space),"The Debt Respite Scheme (Breathing Space) will give someone in problem debt the right to legal protections from their creditors.\n\nThis API allows money advisers to manage their clients through a breathing space, whilst also allowing creditors to digitally interact with the service.\n\nYou can read more in:\n\n- [Debt Respite Scheme (Breathing Space) - guidance for money advisers](https://www.gov.uk/government/publications/debt-respite-scheme-breathing-space-guidance/debt-respite-scheme-breathing-space-guidance-for-money-advisers)\n- [Debt Respite Scheme (Breathing Space) - guidance for creditors](https://www.gov.uk/government/publications/debt-respite-scheme-breathing-space-guidance/debt-respite-scheme-breathing-space-guidance-for-creditors)",https://gitlab.com/breathing-space-scheme/breathing-space,,itproblems.breathingspace@insolvency.gov.uk,England and Wales,2021-05-04,,Insolvency-service
2021-07-21,2021-07-21,,Life Event Verification,"A RESTful API for verifying 'life events' such as births, deaths and marriages.",https://docs.api.lev.homeoffice.gov.uk/life-event-verification-lev-api/reference,,https://docs.api.lev.homeoffice.gov.uk/life-event-verification-lev-api/reference,,,,home-office
2022-01-07,2022-01-07,https://naptan.api.dft.gov.uk/swagger/index.html,National Public Transport Access Nodes (NaPTAN) and National Public Transport Gazetteer (NPTG) API,"The NaPTAN & NPTG API can be used to automatically download transport, gazetteer and locality data.\n\nThe API has three endpoints. The NaPTAN API allows you to download data either by ATCOAreaCode, a group of ATCOAreaCodes or the whole national dataset. The NPTG API allows you to download national gazetteer dataset. The NPTG localities API allows you to download national localities' dataset.\n\nThe NaPTAN & NPTG data are available in either XML or CSV format.",https://naptan.api.dft.gov.uk/swagger/index.html,,https://beta-naptan.dft.gov.uk/,"England, Scotland and Wales",,,department-for-transport
2022-01-24,2022-01-24,https://api.apprenticeships.education.gov.uk/vacancies,Display vacancy advert API,The display vacancy advert API allows you to retrieve recruitment adverts from Find an apprenticeship. You can filter results based upon a variety of criteria in order to display the returned adverts on your own website.,https://developer.apprenticeships.education.gov.uk/,,Details available on developer portal,,,,the-apprenticeship-service
2022-01-24,2022-01-24,https://api.apprenticeships.education.gov.uk/managevacancies,Recruitment API,The Recruitment API allows you to create an advert on Find an apprenticeship using your existing systems. Submitting a new vacancy advert via this API will create the vacancy advert in the live system. We provide a sandbox version of the API which you can use for testing purposes. The sandbox is available at: https://api-sandbox.apprenticeships.education.gov.uk/managevacancies. Note: In order to use the Recruitment API you need to obtain an API key from either an Employer or Training Provider registered on the Apprenticeship Service. More information is available on the developer portal.,https://developer.apprenticeships.education.gov.uk/,,Details available on developer portal,,,,the-apprenticeship-service
2022-01-31,2022-01-31,https://data-api.cefas.co.uk/,Cefas Data Portal APIs,"A suite of APIs which allow external interaction with all metadata and data published via our data portal (https://data.cefas.co.uk/), the portal covers many marine science themes including fisheries, biodiversity, environmental monitoring and aquaculture. Our metadata follow the MEDIN standard (https://medin.org.uk/medin-discovery-metadata-standard) which is compatible with UK GEMINI and INSPIRE. Our datasets do not currently follow one particular data standard. We are currently undertaking a pilot project which will implement the OGC EDR standard (https://ogcapi.ogc.org/edr/) to a subset of our data.",https://www.cefas.co.uk/data-and-publications/cefas-data-hub-apis/,,Data Governance Strategy and Support Team - data.manager@cefas.co.uk,Global,,,cefas
2022-02-01,2022-02-01,https://sensors.bgs.ac.uk/FROST-Server/v1.1,BGS Sensor Data Service,"This service provides an application programming interface (API) for data scientists, software developers and software applications to query and download BGS-hosted sensor data in machine-readable JSON format. The API is powered by FROST Server and conforms to the OGC SensorThings API specification (https://www.ogc.org/standards/sensorthings). See https://sensors.bgs.ac.uk/ for details, videos and code examples.",https://sensors-docs.bgs.ac.uk/,Open Government License,BGS Enquiries - enquiries@bgs.ac.uk,"England, Scotland and Wales",,,bgs
2022-02-01,2022-02-01,https://ogcapi.bgs.ac.uk/openapi?f=json,BGS OpenGeoscience OGCAPI Server,"This server provides endpoints for a selection of BGS geospatial data using the OGCAPI suite of standards (https://ogcapi.ogc.org/). Data includes; geology, sensor, earthquake, landslide and borehole data. The BGS has a wide range of datasets and wants to increase access to these, publishing as many as possible under Open Government Licence. The API is powered by https://pygeoapi.io/",https://ogcapi.bgs.ac.uk/openapi?f=html,Data under Open Government License,BGS Enquiries - enquiries@bgs.ac.uk,"England, Scotland and Wales",,,bgs
2022-02-01,2023-04-20,https://agsapi.bgs.ac.uk/openapi.json,AGS File Utilities Tool and API,"The tool (https://agsapi.bgs.ac.uk/) and associated API allow schema validation, data validation and conversion of your geotechnical AGS files, also offers generated graphical logs of AGS data held by the BGS. Features include; Accepts multiple AGS files, Tests AGS versions 4.x only, Files are not saved or stored by this tool. The codebase is available at https://github.com/BritishGeologicalSurvey/pyagsapi",https://agsapi.bgs.ac.uk/docs,Codebase is under LGPL v3.0,BGS Enquiries - enquiries@bgs.ac.uk,Global,,,bgs
2022-02-03,2022-02-03,https://admiraltyapi.portal.azure-api.net/products/marine-environment-service,ADMIRALTY Marine Environment Service,"A suite of services within one easily accessible subscription allowing access to the full range of ADMIRALTY Marine Environment services from the UK Hydrographic Office.\n\n Enhance your apps with the ADMIRALTY Marine Environment Service. \n\n This groups several individually available ADMIRALTY services into a convenient single subscription. \n\n These are: \n\n Aquaculture Service \n\n Marine Protected Areas Service \n\n UK Fishing Limits \n\n Wrecks Service \n\n For the ADMIRALTY Marine Environment Service you will have access to a maximum of 50,000 calls per month at a rate of up to 15 calls per second and a 1-year subscription that is free of charge.",https://admiraltyapi.portal.azure-api.net/products/marine-environment-service,,customerservices@ukho.gov.uk,UK Exclusive Economic Zone (EEZ),,,uk-hydrographic-office
2022-02-03,2022-02-03,https://admiraltyapi.portal.azure-api.net/products/maritime-limits-service,ADMIRALTY Maritime Limits Service,"A suite of services within one easily accessible subscription allowing access to the full range of ADMIRALTY Maritime Limits Services from the UK Hydrographic Office.\n\nEnhance your apps with the ADMIRALTY Maritime Limits Service.\n\nThis groups several individually available ADMIRALTY services into a convenient single subscription.\n\nThese are:\n\nContinental Shelf Limits\n\nShip Routeing\n\nTerritorial Sea Limits and Boundaries\n\nUK Economic Exclusive Zone\n\nUK Fishing Limits\n\nUK Port Limits\n\nFor the ADMIRALTY Maritime Limits Service you will have access to a maximum of 50,000 calls per month at a rate of up to 15 calls per second and a 1-year subscription that is free of charge.",https://admiraltyapi.portal.azure-api.net/products/maritime-limits-service,,customerservices@ukho.gov.uk,UK Exclusive Economic Zone (EEZ) -All and UK Continental Shelf - Continental Shelf Limits WMS,,,uk-hydrographic-office
2022-02-03,2022-02-03,https://admiraltyapi.portal.azure-api.net/products/tidal-api-foundation,Tidal API - Foundation,"The Tidal API provides an authoritative source of tidal height predictions for Standard and Secondary tidal level stations. Also, now available are Tidal Stream Events for a range of geographic locations.\n\nFoundation provides a 1-year subscription to access the current plus 13 days’ worth of tidal height and stream events for a wide range of tidal height stations and stream locations around the British Isles and Ireland. This includes The Isle of Man and The Channel Islands consisting of the Bailiwicks of Jersey and Guernsey.\n\n- 20 calls per second\n\n- 20,000 calls per month\n\n- 1 year subscription - £120 ex VAT",https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api-foundation,,customerservices@ukho.gov.uk,The British Isles and Ireland,,,uk-hydrographic-office
2022-02-03,2022-02-03,https://admiraltyapi.portal.azure-api.net/products/tidal-api-premium,Tidal API - Premium,"The Tidal API provides an authoritative source of tidal height predictions for Standard and Secondary tidal level stations. Also, now available are Tidal Stream Events and Rates for a range of geographic locations.\n\nPremium provides access to historical and the current plus 1 years’ worth of tidal events and interval predictions for a wide range of tidal height stations and stream locations around the British Isles and Ireland. This includes The Isle of Man and The Channel Islands consisting of the Bailiwicks of Jersey and Guernsey.\n\n- 100 calls per second\n\n- 100,000 calls per month\n\n- 1 year subscription - £300 ex VAT",https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api-premium,,customerservices@ukho.gov.uk,The British Isles and Ireland,,,uk-hydrographic-office
2022-02-15,2022-02-15,https://data.api.trade.gov.uk/v1/datasets/uk-tariff-2021-01-01/versions/latest/tables/commodities/data?format=csv&download,UK Global Tariff (commodities),"The UK Global Tariff (UKGT) is the UK's first independent tariff policy which replaced the EU Common External Tariff (CET) which applied until 31 December 2020. This tariff entered into force on 1 January 2021. The UKGT applies to all goods imported into the UK. It lists preferential measures where the UK has entered into a new trade agreement or arrangement with a third country or territory. For other countries and territories, it shows the UK's Most Favoured Nation (MFN) tariffs. The dataset does not include other import duties (such as VAT) and details of quota volumes. This table (one of 3 available) shows all of the commodities that are part of the UK's goods classification and their English descriptions.\n\n Codes are organised in a hierarchy with each ""parent"" code having zero or more ""child"" codes that represent a more specific classification of the parent commodity. \n\nCommodities at all depths of the commodity hierarchy are included, but only commodities without any children codes are declarable. The current parent code of each commodity code is also listed and is accurate at the time the file was generated – note that parent codes can change over time. \n\nThe tariffs in this dataset may be a representation of future events and as such are subject to change. \n\nYou can use this data when you need to make a calculation against the new duties that apply in the UK. You cannot use this data to calculate the total cost of an import because it does not include VAT.",https://data.api.trade.gov.uk/v1/datasets/uk-tariff-2021-01-01/versions/v2.2.0/metadata?format=html,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,,,,,department-for-international-trade
2022-02-15,2022-02-15,https://data.api.trade.gov.uk/v1/datasets/uk-trade-quotas/versions/v1.0.22/reports/quotas-including-current-volumes/data?format=csv&download,UK Trade Quotas,"This dataset shows the quotas available in the UK Tariff along with their current or final balances, updated daily. \n\nYou can use this data to analyse quota applicability and utilisation in bulk, and to understand trends in quota application and usage over time. \n\nPlease see the full UK Trade Quotas summary for detailed information on what this dataset contains and what it can be used for. \n\nParameters can be specified to the API to filter the returned results. See the metadata at the documentation link for more information on how to access the API and how to use the filters.",https://data.api.trade.gov.uk/v1/datasets/uk-trade-quotas/versions/v1.0.22/metadata?format=html,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,,,,,department-for-international-trade
2022-09-28,2022-10-11,https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/ApplicationEnquiryV1_0Webservice?wsdl,Application Enquiry,"Use this service to view applications that are not yet completed by HM Land Registry. Use this service to find out: an application's progress status, the reason for application delays, information about recently completed or cancelled applications, the full priority period for Official Searches. \n\nPoll Request Service URL for production environment: https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/ApplicationEnquiryV1_0PollRequestWebService?wsdl \n\nTest environment URL: https://bgtest.landregistry.gov.uk/b2b/BGStubService/ApplicationEnquiryV1_0WebService?wsdl \n\nPoll Request Service URL for test environment: https://bgtest.landregistry.gov.uk/b2b/BGStubService/ApplicationEnquiryV1_0PollRequestWebService?wsdl",https://landregistry.github.io/bgtechdoc/services/application_enquiry/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2022-10-11,2022-10-11,https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/DischargeActivityV1_0WebService?wsdl,Discharge Enquiry,Use this service to check if any charges have been removed in the previous 30 days. \n\n Poll Request Service URL for production environment: https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/DischargeActivityV1_0PollRequestWebService?wsdl \n\n Test environment URL: https://bgtest.landregistry.gov.uk/b2b/BGStubService/DischargeActivityV1_0WebService?wsdl \n\n Poll Request Service URL for test environment: https://bgtest.landregistry.gov.uk/b2b/BGStubService/DischargeActivityV1_0PollRequestWebService?wsdl,https://landregistry.github.io/bgtechdoc/services/discharge_activity/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2022-11-24,2022-11-23,https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine/EDocumentRegistrationV2_1WebService?wsdl,e-Document Registration Service,Use this service to: \n\n send applications to change the register \n\n - automate the collection of correspondence and responses \n\n - receive the completed application back \n\n If you are a software developer: \n\n - Use this document to integrate data into your system  \n\n Poll Request Service URL for production environment \n\n https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine/EDocumentRegistrationV2_1PollRequestWebService?wsdl \n\n Attachment Service URLs: \n\n https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine/AttachmentV2_1WebService?wsdl \n\n https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine/AttachmentV2_1PollRequestWebService?wsdl \n\n Correspondence/Requisition URL: \n\n https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine/CorrespondenceV2_1PollRequestWebService?wsdl \n\n Early Completion URL: \n\n https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine/EarlyCompletionV2_1PollRequestWebService?wsdl \n\n For test environment endpoints replace https://businessgateway.landregistry.gov.uk/b2b/ECDRS_SoapEngine with https://bgtest.landregistry.gov.uk/b2b/ECDRS_StubService,https://landregistry.github.io/bgtechdoc/services/edrs/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2023-01-10,2023-01-10,https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/FullSearchV2_1WebService?wsdl,Land Charges Full Search,A land charge is an interest in land that imposes an obligation on the landowner in favour of some other person. Use this service to request an official search of the Land Charges Register.\n\n If you're a software developer: \n\n - Use this document to integrate data into your system.\n\n Poll Request Service URL for production environment:\n\n https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/FullSearchV2_1PollRequestWebService?wsdl \n\n For test environment endpoints replace https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine with https://bgtest.landregistry.gov.uk/b2b/BGStubService,https://landregistry.github.io/bgtechdoc/services/land_charges_full_search/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2023-02-13,2023-02-13,https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/BankruptcySearchV2_1WebService?wsdl,Land Charges Bankruptcy Search,Use this service to find bankruptcy details on the Land Charges Register.\n\nIf you’re a software developer\n\n - Use this document to integrate data into your system.\n\nPoll Request Service URL for production environment:\n\nhttps://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine/BankruptcySearchV2_1PollRequestWebService?wsdl\n\nFor test environment endpoints replace https://businessgateway.landregistry.gov.uk/b2b/BGSoapEngine with https://bgtest.landregistry.gov.uk/b2b/BGStubService,https://landregistry.github.io/bgtechdoc/services/land_charges_bankruptcy_search/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2023-02-20,2023-02-20,https://businessgateway.landregistry.gov.uk/b2b/ECLLC_SoapEngine/LLCSearchV2_0WebService?wsdl,Local Land Charges Search,"Local Land Charges are financial charges or restrictions on the use of a property or area of land.\n\nWe’re working with local authorities across the country to standardise and migrate charges. This creates a single register that is up to date and accessible to all.\n\nUse the Local Land Charges service to find details of entries relating to land or property.\n\nIf you’re a software developer\n\n - Use this document to integrate data into your system.\n\nFor test environment endpoint, replace https://businessgateway.landregistry.gov.uk/b2b/ECLLC_SoapEngine with https://bgtest.landregistry.gov.uk/b2b/ECLLC_StubService",https://landregistry.github.io/bgtechdoc/services/local_land_charges_search/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2023-02-20,2023-02-20,https://directory.southampton.gov.uk/api,Directory of support services,"The Southampton directory API is an Open Referral UK standard API of support services relevant to the city of Southampton, including adult social care, early years and childcare and SEND local offer services.",,,directory@southampton.gov.uk,Southampton,2023-31-01,,scc
2023-05-16,2023-05-16,,Nationality Service,This service currently offers a single endpoint which returns citizen's nationality information held by CIS.,,ISC,integration.technologyplatforms@dwp.gov.uk,Digital,,,department-for-work-and-pensions
2023-05-16,2023-05-16,,Subscription Service API,ECNS subscription API allows other government departments and organisations to register or de-register subscriptions to citizen updates.,,ISC,integration.technologyplatforms@dwp.gov.uk,Digital,,,department-for-work-and-pensions
2023-09-06,2023-09-06,https://businessgateway.landregistry.gov.uk/bg2/s1/v1,Official Copy Document Availability,"Check which register referred documents are available for immediate download. Use a title number to find out the Official Copy Document Availability status via a RESTful API. When you know what is available, you can order using the Official Copy Title Known service (https://landregistry.github.io/bgtechdoc/services/official_copy_title_known).\n\nTest URL:\n\nhttps://bgtest.landregistry.gov.uk/bg2test/s1/v1/titles/[title_number]/official-copies/availability\n\nWhere [title_number] is replaced by the title number you need to use.",https://landregistry.github.io/bgtechdoc/services/official_copy_document_availability/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
2023-10-11,2023-10-11,https://services-eu1.arcgis.com/ZOdPfBS3aqqDYPUQ/arcgis/rest/services/National_Heritage_List_for_England_NHLE_v02_VIEW/FeatureServer,National Heritage List for England (NHLE),"The National Heritage List for England (NHLE) is the only official, up to date, register of all nationally protected historic buildings and sites in England - listed buildings, scheduled monuments, protected wrecks, registered parks and gardens, and battlefields. This data uses the British National Grid (EPSG:27700) spatial reference. It contains points and polygons for Listed Buildings, Building Preservation Notices and Certificates of Immunity. Data is updated daily.\n\n‘Listing’ is the all-encompassing term for the legal protection given to a building, monument, structure or site through the planning system. It is recognition of historical, architectural or archaeological significance, intended to ensure that the character of the asset in question is preserved for future generations. The main types of Listing are:\n\nListed Buildings\n\nScheduled Monuments\n\nRegistered Parks and Gardens\n\nRegistered Battlefields\n\nProtected Wreck Sites\n\nWorld Heritage Sites",,Open Government Licence,gis@historicengland.org.uk,England,2023-03-20,,historic-england
2023-10-11,2023-10-11,https://services-eu1.arcgis.com/ZOdPfBS3aqqDYPUQ/arcgis/rest/services/Conservation_Areas/FeatureServer,Conservation Areas,"Conservation Areas in England as designated by Local Planning Authorities and compiled by Historic England\n\nConservation areas exist to manage and protect the special architectural and historic interest of a place - in other words, the features that make it unique. Every local authority in England has at least one conservation area and there are around 10,000 in England.Most conservation areas are designated by the Council as the local planning authority. In conservation areas there are some extra planning controls and considerations in place to protect the historic and architectural elements which make the place special.\n\nThis national dataset is “indicative” not “definitive”. Definitive information can only be provided by individual local authorities and you should refer directly to their information for all purposes that require the most up to date and complete dataset. Conservation area data has not been supplied for all local authority areas. Local authority areas without conservation area data are attributed with 'No data currently available for this district'.",,Open Government Licence,gis@historicengland.org.uk,England,2007-01-01,,historic-england
2023-10-11,2023-10-11,https://services-eu1.arcgis.com/ZOdPfBS3aqqDYPUQ/arcgis/rest/services/HE_AIM_data/FeatureServer,Historic England Aerial Investigation Mapping data,"Spatial data depicting archaeology that has been identified, mapped and recorded using aerial photographs and other aerial sources across England.\n\nVarious data recorded by Historic England relating to aerial investigation and mapping projects. N.B. This is a dynamic dataset that is constantly evolving, not only with the addition of newly completed projects, but also with the reassessment of some earlier projects. See https://historicengland.org.uk/research/methods/airborne-remote-sensing/aerial-investigation/ for further details of Historic England's work with aerial sources.",,Open Government Licence,gis@historicengland.org.uk,England,2023-09-14,,historic-england
2023-10-11,2023-10-11,https://services-eu1.arcgis.com/ZOdPfBS3aqqDYPUQ/arcgis/rest/services/Greater_London___Archaeological_Priority_Areas/FeatureServer,Greater London Archaeological Priority Areas (APAs),"Archaeological Priority Areas (APAs) are areas where there is significant known archaeological interest or potential for new discoveries. APAs are used to help highlight where development might affect heritage assets. Follow this link to find out more about our APAs: https://historicengland.org.uk/services-skills/our-planning-services/greater-london-archaeology-advisory-service/greater-london-archaeological-priority-areas/\n\nAn Archaeological Priority Area is a defined area where, according to existing information, there is significant known archaeological interest or particular potential for new discoveries. APAs are set out in the London boroughs' local plans. They inform the practical use of national and local planning policies for the recognition and conservation of archaeological interest. The Greater London APAs are based on evidence held in the Greater London Historic Environment Record (GLHER).\n\nThe Greater London APAs were created in the 1970s and 1980s either by the boroughs or local museums. They are now being comprehensively updated using up to date evidence and consistent standards to comply with National Planning Policy. The new system assigns all land to one of four tiers denoting different levels of sensitivity to development indicated by an archaeological risk model.",,Open Government Licence,gis@historicengland.org.uk,Greater London,2023-08-11,,historic-england
2023-10-11,2023-10-11,https://services-eu1.arcgis.com/ZOdPfBS3aqqDYPUQ/arcgis/rest/services/Historic_England_Heritage_at_Risk_Register_2022/FeatureServer,Historic England Heritage at Risk Register 2022,"Data from the annual Heritage at Risk Register for 2022\n\nHeritage at Risk provides an understanding of the overall state of England’s heritage assets. Every year Historic England updates the Heritage at Risk Register. The end result is a dynamic picture of the sites most at risk and most in need of safeguarding for the future.\n\nAssets may be assessed by using multiple methodologies so may appear multiple times.  For example, a scheduled monument could be made up of archaeological remains and a standing structure. In this instance, the remains would be assessed using the archaeological risk assessment, and the structure using the buildings or structures assessment. Conservation Area information is not complete due to availability of Conservation Area spatial data.\n\nThis data and its spatial depictions are purely indicative and are not a definitive representation. Users are advised to seek clarification and confirmation on risk assessments from Historic England.",,Open Government Licence,gis@historicengland.org.uk,England,2023-08-25,,historic-england
2023-10-11,2023-10-11,https://services-eu1.arcgis.com/ZOdPfBS3aqqDYPUQ/arcgis/rest/services/HAR_2021_OTHR/FeatureServer,Historic England Heritage at Risk Register 2021,"Data from the annual Heritage at Risk Register for 2021\n\nHeritage at Risk provides an understanding of the overall state of England’s heritage assets. Every year Historic England updates the Heritage at Risk Register. The end result is a dynamic picture of the sites most at risk and most in need of safeguarding for the future.\n\nAssets may be assessed by using multiple methodologies so may appear multiple times.  For example, a scheduled monument could be made up of archaeological remains and a standing structure. In this instance, the remains would be assessed using the archaeological risk assessment, and the structure using the buildings or structures assessment. Conservation Area information is not complete due to availability of Conservation Area spatial data.\n\nThis data and its spatial depictions are purely indicative and are not a definitive representation. Users are advised to seek clarification and confirmation on risk assessments from Historic England.\n\nHistoric England Open Data Hub - https://historicengland.org.uk/listing/the-list/open-data-hub/",,Open Government Licence,gis@historicengland.org.uk,England,2021-10-14,,historic-england
2023-10-12,2023-10-12,https://driver-vehicle-licensing.api.gov.uk/full-driver-enquiry/v1/driving-licences/retrieve,Access to Driver Data API,"The Access to Driver Data API allows authorised consumers to retrieve the driving records of UK citizens. It returns driver data, including current driving licence details, for a supplied driving licence number.",https://developer-portal.driver-vehicle-licensing.api.gov.uk/apis/driver-view/driver-view-description.html,,ADDEnquiries@dvla.gov.uk,,,,driver-and-vehicle-licensing-agency
2023-10-12,2023-10-12,https://driver-vehicle-licensing.api.gov.uk/driver-image-service,Driver Image API,The Drivers Enquiries Image API allows authorised consumers to retrieve the photo and/or signature from the driving licence records of UK citizens.,https://developer-portal.driver-vehicle-licensing.api.gov.uk/apis/driver-image/driver-image-description.html,,Des.support@dvla.gov.uk,,,,driver-and-vehicle-licensing-agency
2023-10-12,2023-10-12,https://driver-vehicle-licensing.api.gov.uk/driver-find,Driver Find API,"The Find Driver API allows authorised external clients to retrieve summary driver data with fine-grained search criteria. It returns driver summary data, including driving licence number, last name and gender, for the supplied search criteria.",https://developer-portal.driver-vehicle-licensing.api.gov.uk/apis/drivers-find/drivers-find-description.html,,Des.support@dvla.gov.uk,,,,driver-and-vehicle-licensing-agency
2023-10-12,2023-10-12,https://driver-vehicle-licensing.api.gov.uk/kadoe/v1/vehicle-keeper,KADOE API,The DVLA Keeper At Date Of Event API is a RESTful service that provides details of a vehicle and its keeper at a point in time. The response data is provided in JSON format.,https://developer-portal.driver-vehicle-licensing.api.gov.uk/apis/kadoe/kadoe-description.html,,dvlaapiaccess@dvla.gov.uk (please include ‘KADOE API technical query’ in the subject line),,,,driver-and-vehicle-licensing-agency
2023-10-12,2023-10-12,https://businessgateway.landregistry.gov.uk/bg2/api/v1/applications/{application_reference}/estimate-completion-date,Estimated Completion Date,"Overview\n\nThe Estimated Completion Date (ECD) is a date by which the application is likely to be completed. It is not based on the individual application but is an estimate of when the majority (90%) of that application type will be completed.\n\nIn order to retain parity with our Portal customer experience, we require that anyone integrating with this service refer to the estimated completion timeframes which can be found at https://www.gov.uk/guidance/hm-land-registry-estimated-completion-timeframes. We also see benefit in end users being familiar with the above URL, the insights provided are likely to reduce the need for customer contact. Therefore we also ask that you make your customers aware of the above URL.\n\nThe ECD:\n\nIs calculated on and from the day an application is received by HMLR.\n\nMay take up to an hour to be displayed after application submission.\n\nIs updated every 30 calendar days until the application is completed or cancelled.\n\nIs updated if HMLR correspondence is issued (first item of correspondence only).\n\nFor test endpoint, replace https://businessgateway.landregistry.gov.uk/bg2 with https://bgtest.landregistry.gov.uk/bg2test",https://landregistry.github.io/bgtechdoc/services/estimated_completion_date/,,channelpartners@landregistry.gov.uk,,,,hm-land-registry
